title,text,date,label
Sign-up pace slows in third week of 2018 Obamacare enrollment,"(Reuters) - The pace slowed in the third week of enrollment for 2018 Obamacare individual insurance as nearly 800,000 people signed up through the federal government website HealthCare.gov, down about 75,000 people from the previous week, a U.S. government agency reported on Wednesday.   There was an increase, however, in the number of new consumers to the program created by former President Barack Obama, to 220,323 from 208,397 in the previous week, the U.S. Department of Health and Human Services said.  Republican President Donald Trump and lawmakers are trying to undo Obama’s health law but do not have enough votes to repeal it and so must continue to run the insurance program, which offers income-based subsidies. Uncertainty over its future drove 2018 monthly premiums up more than 30 percent on average as insurers such as Anthem Inc, Centene Corp and Molina Healthcare sought to cover higher costs. The nonpartisan Congressional Budget Office has estimated that 11 million will enroll in 2018, up from 2017’s 10 million, even as the period for sign-ups has been cut in half to six weeks and will end on Dec. 15. Total sign-ups for Obamacare individual insurance in the 39 states that use HealthCare.gov reached 2.28 million during the first three weeks of enrollment. The figures do not include enrollment in Washington, D.C. or the 11 states including New York and California that run their own enrollment and websites.  Among the states using HealthCare.gov with the highest number of individuals signing up were Florida, 498,168; Texas, 271,737; North Carolina, 138,932; Georgia, 119,968; and Pennsylvania, 101,286, the agency said.",2017-11-22,True
This One Image Reveals The Right-Wing Racism That Fueled Flint’s Water Crisis (IMAGES),"The human rights debacle that is being referred to as the Flint water crisis has just been summed up perfectly by political cartoonist Matt Wuerker, who found a brilliant way to express the true underlying issues behind this massive issue in one powerful image:Cartoon by Matt WuerkerThanks to the irresponsible, neglectful actions of Republican governor Rick Snyder and Emergency Manager Darnell Earley, a city with over 100,000 residents   the majority of which are African American   has been poisoned. Almost a dozen people have died from Legionnaire s Disease as a result, with dozens more becoming seriously ill.As more evidence surfaces, Snyder s disturbing role in the crisis has become crystal clear, adding to the outrage as many call for Snyder to resign and be held accountable for allowing this to happen to Flint. Among those speaking out is filmmaker and Flint native Michael Moore, who called Snyder out for having  knowingly poisoned a black city  and  racial killing. Flint homeowners have been lied to and were told that their tap water   which in some areas is polluted enough to meet the EPA s standards for toxic waste   was safe to drink, even though it was discolored.Twitter TwitterThe damage that Snyder s carelessness has caused is irreversible, and it will take 10-15 years for the real damage of the lead-poisoned, highly corrosive water to be calculated. For the children of Flint, this could be deadly. It s not just homeowners that have been affected either   even hospitals are without safe water.TwitterWe cannot ignore the fact that Flint is a predominately black city with a large low-income population.Even as more evidence is gathered, many GOPers in Michigan (aside from Snyder) are calling the water crisis a hoax. Republican L. Brooks Patterson has even called reputable reports of the lead poisoning  false . Earlier today, Snyder said that race played no role in the water crisis when asked a question from a New York Times article that asked,  If Flint were rich and mostly white, would Michigan s state government have responded more quickly and aggressively to complaints about its lead-polluted water?  He s lying through his teeth.Featured image via Matt Wuerker",2016-01-22,False
"Trump Explodes In Rage At Debate Results, Indicates He WON’T Accept An Election Loss (DETAILS)","We all know that Donald Trump s skin is very thin. He is also a narcissist the likes of which the world has never seen on the word leadership stage. Therefore, the thought of losing the 2016 presidential election has likely not really occurred to him in any real sense. However, his disastrous debate performance, combined with a huge tilt away from his favor in the polls following a week of chaos that was completely his own doing means that a loss in November is looking more and more likely. The Donald just cannot take that, though, so he has a new solution in the event of his losing the electon: he just won t accept the result.At the debate, in which Trump seemed to run out of gas and eventually melt down completely, he still nonetheless said he would accept the results should he lose to Democratic nominee Hillary Clinton. However, now that it seems that a loss might be something that is looming, Trump is going back on his loss. According to the New York Times, Trump s assessment is thus:Mr. Trump, aiming to unnerve Mrs. Clinton, even indicated that he was rethinking his statement at their last debate that he would  absolutely  support her if she won in November, saying:  We re going to have to see. We re going to see what happens. We re going to have to see. So, in other words, Trump is sending a dog whistle fog horn to his most ardent, hateful, aggressive, and uneducated supporters that says just what they already believe: if he doesn t win, it was rigged. This is beyond dangerous, considering that we can never plant the seeds of doubt in the integrity of our electoral system and process. While we all know that things like Voter ID laws and false accusations of voter intimidation most definitely are aimed at disenfranchising minority voters because they largely tend to vote left, there is absolutely nothing to suggest that anything more nefarious is going on regarding election rigging.Trump s inability to accept that no one   not even him   wins all the time is downright dangerous. It cannot be stressed enough that we must trust the result of this election, and every election, no matter how unsatisfied we might be with the outcome. That means that if folks like me wake up on November 9th to headlines of President Trump, I must accept it, and if I cannot tolerate it, I must move to another country.Trump s supporters must do the same. They have shown themselves to be violent, paranoid, hateful, and ignorant, though, so it will be no surprise if they refuse to accept any outcome of the 2016 presidential election beyond the one they desire. This is simply further proof that Donald Trump s candidacy is dangerous. I shudder to think what will happen if he is actually elected president.Featured image via Mark Wilson/Getty Images",2016-10-01,False
TWITTER Posts Hilarious Images After Announcement That It’s NOW ILLEGAL To Post Images Of Putin As “Gay”,"Here s the original post by the Washington Post:It s now illegal in Russia to share an image of Putin as a gay clown https://t.co/trihoOp6nt  Washington Post (@washingtonpost) April 5, 2017Here are some of the hilarious responses:Huh. Is this illegal? pic.twitter.com/ZIK2xBHslt  Jessica   (@NoFascistsPls) April 5, 2017Like this? pic.twitter.com/YNa6CB61ML   B3r$A  (@ScamGoggles) April 6, 2017What about this pic.twitter.com/LlA6cEV6KT  Jessica   (@NoFascistsPls) April 5, 2017Really? Because I like this one. pic.twitter.com/ZiEVbUddqr  Lisa Stewart (@holachola) April 6, 2017Or this? pic.twitter.com/29syZcNkbt  Jessica   (@NoFascistsPls) April 5, 2017Well, the demand for gay Putin clowns just went up. I m gonna capitalize on this meme. pic.twitter.com/iD2wST92q9  Tyler (@Dy5function) April 5, 2017Here ya go.Courtesy of https://t.co/tJWNKZbBEv pic.twitter.com/Bi0VGOKe4a  Stranger Thingamabob (@MikeyMooseNC) April 5, 2017",2017-04-13,False
Zimbabwe accuses American citizen of trying to overthrow government: lawyer,"HARARE (Reuters) - Zimbabwean police on Friday charged an American citizen with a new offence of plotting to overthrow a constitutionally elected government, her lawyer said. Martha O Donovan, who works for Magamba TV, which describes itself as Zimbabwe s leading producer of political satire, had earlier been charged over a tweet that appeared to insult President Robert Mugabe. In a statement to police, O Donovan denied the allegations against her as  baseless and malicious .",2017-11-03,True
Two killed as Kenyan police disperse opposition supporters,"NAIROBI (Reuters) - Two people were shot dead on Friday as Kenyan police tried to disperse opposition supporters marching from an airport alongside the convoy of opposition leader Raila Odinga, a Reuters witness said.",2017-11-17,True
U.S. officials will not label treatment of Rohingya as 'ethnic cleansing',"WASHINGTON (Reuters) - U.S. government officials declined on Tuesday to characterize the treatment of Myanmar’s Rohingya Muslims as ethnic cleansing, but listed new measures including targeted sanctions Washington is considering to address the crisis. “I’m not in a position ... to characterize it today, but to me this very closely resembles some of the worst kind of atrocities that I’ve seen during a long career,” Mark Storella Deputy Assistant Secretary of State from the Bureau Of Population, Refugees and Migration said at a Senate hearing, when pressed to say whether he viewed the situation as ethnic cleansing. Hundreds of thousands of Rohingya Muslims have fled Myanmar’s Rakhine state since security forces responded to Rohingya militants’ attacks on Aug. 25 by launching a crackdown the United Nations has denounced as ethnic cleansing. Myanmar, also known as Burma, rejects that accusation, insisting action was needed to combat “terrorists” who killed civilians. But it has left the world community counting the cost as international organizations and the government of Bangladesh, which has taken in the vast majority of the refugees, race to provide food, water and medical care. Many U.S. lawmakers have clamored for a strong U.S. response to the crisis and criticized government leader Aung San Suu Kyi, a Nobel peace laureate once hugely popular in Washington, for failing to do more. “She’s an impressive person, but she’s not taking on the challenge,” said Senator Ben Cardin, the ranking Democrat on the Senate Foreign Relations Committee. Cardin said he considered the treatment of the Rohingya genocide. The State Department said on Monday that Washington is taking steps and considering a range of further actions over Myanmar’s treatment of the Rohingya, including targeted sanctions under its Global Magnitsky law. [L2N1MZ01T] At the foreign relations committee hearing, Patrick Murphy, Deputy Assistant Secretary of State for East Asian And Pacific Affairs, said broader sanctions were also being considered, but cautioned that doing so could lessen the U.S. government’s ability to influence the Myanmar government to change.",2017-10-24,True
Elderly California Man Just Savaged A GOP Congressman To His FACE,"Republican Rep. Doug LaMalfa (CA) did not have a good time of things Monday when he broke with tradition and showed up to a town hall meeting to face voters.Attendees at the 400 person event showed a special amount of disdain for the Congressman, who recently voted to take health insurance away from millions of Americans   but one elderly gentleman stands out for saying exactly what each and every voter should be saying to each and every Republican who voted to betray the American people.The man, holding a sign reading  Lackey for the Rich,  stood up to LaMalfa, telling him he deserves the same fate to which he would condemn millions of human beings   to  die in pain.   I think that your vote to throw 22 million people off of health is reprehensible and in the service of the rich,  the man told LaMalfa.  I hope you suffer the same painful fate as those millions that you have voted to remove health care from. May you die in pain. Ouch.Some in attendance took issue with this, but the man shot back,  I m not a nice person. We pray for our constituents, too, sir,  LaMalfa told the gentleman, apparently unaware that thoughts and prayers can t replace a lung or a kidney.Watch video of the town hall below:(function(d, s, id) {  var js, fjs = d.getElementsByTagName(s)[0];  if (d.getElementById(id)) return;  js = d.createElement(s); js.id = id;  js.src = ""//connect.facebook.net/en_US/sdk.js#xfbml=1&version=v2.10"";  fjs.parentNode.insertBefore(js, fjs);}(document, 'script', 'facebook-jssdk'));The NSPR news team is live right now in Chico at a town hall meeting with Congressman Doug LaMalfa (R-Richvale) and some of his local constituents. We hope to broadcast the event in its entirety if we can maintain a strong internet connection. The full audio of the meeting will be available at mynspr.org later this morning.Posted by North State Public Radio on Monday, August 7, 2017Featured image via screengrab",2017-08-08,False
Obama takes on role of America's pitchman at German trade show,"HANOVER, Germany (Reuters) - U.S. President Barack Obama slipped on on a pair of virtual reality glasses bedecked with plastic googly eyes and mused about someday using the technology to talk with his daughter after she leaves home for college. The display was but one of many stops on a two-hour tour of Hanover Messe, the world’s largest trade show of industrial technology, and a tour de force of economic diplomacy by Obama and German Chancellor Angela Merkel. “It’s a brave new world,” Obama said, doffing the glasses, and moving on to the next elaborate booth. Obama often tours American businesses and factories - and often spends time with world leaders - but the marathon tour with Merkel was a sign of how much the leaders want to conclude talks on an EU-U.S. trade deal before Obama’s presidency ends on Jan. 20. “This is another chance for me to tell everyone to come here and buy ‘Made in America,’” Obama said. The high-profile visit was a way to promote the benefits of trade for the economy, said Michael Froman, the U.S. Trade representative, who is negotiating the Transatlantic Trade and Investment Partnership (TTIP). “It helps underscore you can’t build walls around the U.S.,” Froman said in an interview. Merkel personally invited Obama to feature U.S. businesses at the trade fair and almost 400 U.S. businesses were represented. At times, the tour resembled a protracted television infomercial with the leaders gripping hand-held microphones to ask exhibitors about their products. A herd of photographers galloped from station to station to keep up. “Chancellor Merkel is a scientist so she can figure this out very quickly,” Obama said as they examined the Gekko Gripper, a modest silver device able to grab hold of space debris. “It reminds me of Spiderman,” Obama said. “Does it have any earthbound application?” At the Siemens booth, Chief Executive Joe Kaeser presented Obama with a pair of golf clubs designed using the company’s software, a nod to the president’s favorite weekend pastime. “I’m going to teach Angela how to play,” Obama said before posing for a photo. Several stops featured 3-D printers. Obama joked he might soon buy one and start designing things. “When I get out of office, I’m going to have a lot of time on my hands,” he said.",2016-04-25,True
New Expose Details Just How Terrible Donald Trump REALLY Is With Women,"Americans can thank that pesky liberal media for spotlighting just how awful presumptive Republican Party presidential nominee Donald Trump really is. While he has proven to be a blustering sexist all on his own with comments made towards women like Megyn Kelly, Rosie O Donnell and fellow Republican Carly Fiorina, the press is helping him along as well.But, despite Trump s own damning antics, it s a recent expose in the New York Times appropriately titled  Crossing the Line: How Donald TrumpBehaved With Women in Private   that really dives deep below the surface into Trump s misogynistic harassment towards multiple women:The lengthy expose meticulously details multiple instances of inappropriate conduct with women, from models in the Miss America pageant, to employees in his Trump empire, and they re vivid memories of his disgusting behavior:The New York Times interviewed dozens of women who had worked with or for Mr. Trump over the past four decades, in the worlds of real estate, modeling and pageants; women who had dated him or interacted with him socially; and women and men who had closely observed his conduct since his adolescence. In all, more than 50 interviews were conducted over the course of six weeks.Their accounts   many relayed here in their own words   reveal unwelcome romantic advances, unending commentary on the female form, a shrewd reliance on ambitious women, and unsettling workplace conduct, according to the interviews, as well as court records and written recollections.Such instances include:The list goes on and on. From his early days at the military academy in the 1960s to his presidential campaign now, Trump has lived a life of debauchery, sexism, borderline pedophilia, cheating, manipulating and pure misogyny.And now he s the nominee for a major political party for President of the United States. I can only imagine how he would treat interns and White House staff.Featured image via Spencer Platt/Getty Images",2016-05-15,False
Trump's budget proposes converting some military grants to loans,"WASHINGTON (Reuters) - The Trump administration’s budget proposal would convert some of the United States’ foreign military grants to loans, part of a larger effort to slash spending on diplomacy, aid and programs abroad by more than 29 percent, the White House said on Monday. The cuts to programs under the State Department are in part meant to fund an increase in military spending. The White House budget documents showed total defense spending for the 2018 fiscal year at $603 billion, about 3 percent higher than President Barack Obama’s proposed 2018 fiscal year defense budget. The $603 billion includes funding for nuclear weapons programs at the Department of Energy and other national defense programs as well as the Department of Defense.  The Pentagon’s specific defense request is for $574.5 billion, an increase of 4.6 percent compared to fiscal year 2017. Under President Donald Trump’s proposal, the United States would spend 29.1 percent less on the State Department and “other international programs” in the 2018 fiscal year compared to 2017, a decrease of $11.5 billion. That decrease includes a re-shaping of the way some countries receive military aid from the United States. Foreign military financing gives countries loans or grants to buy U.S. military equipment. The State Department decides which countries are given the financing while the Pentagon executes the decisions. Under the Trump proposal, many current grants would instead be converted to loans. “We do change a couple of the foreign military programs from direct grants to loans,” said Mick Mulvaney, the director of the White House Office of Management and Budget, in a briefing with reporters on Monday. “Our argument was instead of ... giving somebody $100 million, we could give them a smaller number worth of loan guarantees and they could actually buy more stuff.” Military aid to Israel and Egypt, two close U.S. allies in the Middle East and the biggest recipients of U.S. military assistance, will remain unchanged, Mulvaney said. The Wall Street Journal, which first reported the proposal, said the foreign military grants could affect Pakistan, Tunisia, Lebanon, Ukraine, Colombia, the Philippines and Vietnam. U.S. military assistance to partners and allies reached $13.5 billion in 2015, or 28 percent of all U.S. foreign aid spending that year, according to the Congressional Research Service. Most grants through the Foreign Military Financing (FMF) program go to Israel, Egypt, Jordan, Pakistan and Iraq. Congress ultimately controls the government purse strings and may reject some or many of the Trump administration’s proposals. Republicans and Democrats in Congress have criticized the size of the cuts to the State Department and U.S. Agency for International Development. Mulvaney said that aid to Pakistan would be reduced, though he did not give concrete details. “(The) State (Department) still has some flexibility to come up with a final plan on that, but I do know that writ large we have proposed to move several countries from a direct grant program to a loan guarantee program,” he said. Todd Harrison, a defense budget analyst with the Center for Strategic and Budgetary Assessments, said the switch from grants to loans for military aid may mean that countries will not be able to afford U.S. military equipment, forcing them to go elsewhere for supplies. “Countries can buy from China or Russia. They have other places to shop, and one of the ways that we build capacity with our partners is through these grants,” Harrison said. “It’s in our interest to have interoperability with our allies, and these military grants are a part of that.” Thomas Spoehr, who directs the Center for National Defense at the conservative Heritage Foundation, said the conversion from grants to loans will be a challenge especially for smaller military aid recipient countries like Macedonia and Tunisia.     But “it’s a proposal whose time has come,” Spoehr said, given U.S. budget deficits and high military spending overall.     “This is probably a prudent place to make some cuts given all the other investments we make in national defense,” Spoehr said.",2017-05-23,True
Republican Jeb Bush ends 2016 presidential campaign,"COLUMBIA, S.C. (Reuters) - Republican presidential candidate Jeb Bush said on Saturday he was suspending his campaign after a disappointing finish in the South Carolina primary.  Bush, who also fared poorly in earlier contests in Iowa and New Hampshire, said the race had been “hard fought” but that voters of those three states had spoken. In what appeared to be a jab at Republican frontrunner Donald Trump, whom Bush has accused of lacking ideas, the former Florida Governor said, “ideas matter, policy matters.”  Bush, the son of former President George H.W. Bush and brother to former President George W. Bush, entered the 2016 campaign as the favorite, but was unable to convert a sizable fundraising advantage into success at the polls.",2016-02-21,True
Lebanese president says PM Hariri has been 'kidnapped': official,"BEIRUT (Reuters) - Lebanon s president has told foreign ambassadors that the country s prime minister Saad al-Hariri, who resigned suddenly last week in Saudi Arabia, has been  kidnapped  and must have immunity, a senior Lebanese official told Reuters on Saturday. President Michel Aoun has been convening high-level meetings with Lebanese politicians and foreign diplomats since Hariri resigned in a surprise broadcast from Saudi Arabia last week. Aoun made the remark in a meeting on Friday, the official said.",2017-11-11,True
"BREAKING: It’s Real, Russia Stole Our Election And Now Officials Have Definitive PROOF","While we don t yet have the smoking gun that specifically says Donald Trump colluded with the Russians to win the presidency, US officials now have the blueprint that the Russians used to ensure that Hillary Clinton lost the election, and much of it will sound very familiar.According to three current and four former US officials, a Russian think tank controlled by Vladimir Putin used tried and true KGB tactics to make sure the election went exactly as they wanted.They described two confidential documents from the think tank as providing the framework and rationale for what U.S. intelligence agencies have concluded was an intensive effort by Russia to interfere with the Nov. 8 election. U.S. intelligence officials acquired the documents, which were prepared by the Moscow-based Russian Institute for Strategic Studies [en.riss.ru/], after the election.Source: ReutersThe first of the two documents was written in June. It didn t specifically mention Donald Trump, but it did outline a plan of using social media to sour voters toward any candidate who would share President Obama s hardline stance toward Russia.The second document was from October, just a month before the election:A second institute document, drafted in October and distributed in the same way, warned that Democratic presidential candidate Hillary Clinton was likely to win the election. For that reason, it argued, it was better for Russia to end its pro-Trump propaganda and instead intensify its messaging about voter fraud to undermine the U.S. electoral system s legitimacy and damage Clinton s reputation in an effort to undermine her presidency, the seven officials said.In other words, all the anti-Hillary, anti-DNC crap you heard during the election was straight out of Putin s playbook. From the right, while Trump was making accusations of voter fraud, you can be sure that his marching orders were coming from the Kremlin.The US officials are still remaining anonymous and American intelligence agencies are not commenting right now, but it s clear without Russia s campaign of fake news and their attempt to undermine confidence in our electoral system was exactly what Trump needed to win. The hacking wasn t part of the blueprint, but that was icing on the cake that came from another Kremlin source.Featured image via Drew Angerer/Getty Images.",2017-04-19,False
UK's Johnson vows no stone unturned to free aid worker jailed in Iran,"LONDON (Reuters) - Foreign minister Boris Johnson said Britain would appeal to Iran on humanitarian grounds to free a jailed aid worker but expressed reservations that granting her diplomatic protection would help secure her release, her husband said on Wednesday. Nazanin Zaghari-Ratcliffe, a project manager with the Thomson Reuters Foundation, was sentenced to five years in prison after being convicted by an Iranian court of plotting to overthrow the clerical establishment. She denies the charges. Johnson came under pressure to resign after comments he made earlier this month that Zaghari-Ratcliffe had been teaching people journalism before her arrest in April 2016. Critics said the comments might have prompted Iran to extend her sentence and he apologized for his remarks on Monday. The Thomson Reuters Foundation, a charity organization that is independent of Thomson Reuters and operates independently of Reuters News, said Zaghari-Ratcliffe had been on holiday and had not been teaching journalism in Iran.  On Wednesday, Johnson met her husband Richard Ratcliffe and told him Britain would leave no stone unturned in its bid to free her, saying the British ambassador in Tehran had earlier raised her case again with the Iranian authorities.  Johnson also stressed the importance of an appeal on humanitarian grounds, Ratcliffe told reporters, saying it had been a positive meeting. But officials had questioned whether it would help to grant his wife diplomatic protection - a move that would explicitly make Zaghari-Ratcliffe s fate an issue in state-to-state relations rather than a purely consular case. A legal opinion prepared for the human rights charity Redress on Zaghari-Ratcliffe s case said the British government could grant her diplomatic protection as she is  predominantly  a British citizen who has been denied a fair trial.  I said I thought it would be important and helpful ... The foreign secretary and the Foreign Office expressed reservations,  Ratcliffe said. The Foreign Office said lawyers would meet in the next fortnight to discuss the issue further. Iran s state news agency IRNA also signaled such a move could backfire, citing comments by an unidentified international law expert.   In Iran s view, Zaghari is an Iranian citizen, and was tried, due to her illegal actions, and convicted in Iranian courts; and now she is serving her sentence,  it quoted the expert as saying.   Hence the UK s interference, other than through peaceful paths and humanitarian issues, is considered an intervention in Iran, and will (naturally) trigger Iran s severe reaction.  Ratcliffe said Johnson was  keen  to take him on a trip to Iran planned before the end of the year, which could allow him to see his wife and three-year-old daughter, who is being cared for by relatives in Iran, for the first time in 19 months.   For me it s very important to be going on that trip, to be standing alongside the foreign secretary and I understand that s a big ask. It s reasonably unprecedented, but I think it s important in our circumstances,  he said. Ratcliffe, who said his wife appeared to be on the edge of a nervous breakdown and was due to have further tests after finding lumps on her breasts, said he thought she was being used as a diplomatic bargaining chip.  There are fights that are nothing to do with us ... We re being used as a vehicle for those fights,  he said.",2017-11-15,True
Racist Republican Governor Makes April Official ‘Confederate Heritage Month’,"Anyone with any sense of history realizes that the Confederate States of America and those who supported them were traitors who should have been in jail for treason. Educated people also know that the Confederate flag, and honoring events from the Confederacy is largely seen as racist, and with good reason. However, none of this has stopped Mississippi Governor Phil Bryant ( R-Of course) from declaring, through an official proclamation, that the month of April is now  Confederate Heritage Month.  He chose the month of April, because, according to him, it is the time of year in which the Confederate States began and ended a four-year struggle.  Bryant says in his official proclamation: It is important for all Americans to reflect open our nation s past, to gain insight from our mistakes and successes, and to come to a full understanding that the lessons learned yesterday and today will carry us through tomorrow if we carefully and earnestly strive to understand and appreciate our heritage and our opportunities which lie before us. Here is an image of the proclamation, courtesy of NY Daily News/Facebook:Yes, reflection is important Governor Bryant. However, what you are doing is not reflecting. You are celebrating treasonous slave owners, celebrating what is arguably the darkest time in American history. That is nothing to be celebrated. You can teach history, even ugly history, without celebrating it with nostalgia and making it out to be something good.Then again, Gov. Bryant likely does not understand any of this, seeing as this proclamation, inspired by the very racist, pro-Confederacy group Sons of Confederate Veterans. Bryant also said if those who fought for the south during the Civil War: The citizen-soldiers who fought for the Confederacy personified the best qualities of America. The preservation of liberty and freedom was the motivating factor in the South s decision to fight the Second American Revolution. Calling the Civil War the  Second American Revolution  is problematic enough in and of itself, but to refer to Confederate traitors as people who  personified the best qualities of America  is truly beyond the pale. This man has no business running a state, or being in any position of power whatsoever. Time to step down, Governor Bryant. You are a disgrace to this country and to the office you hold.Featured image via Phil Bryant Facebook",2016-02-26,False
Clinton tells Wells Fargo customers CEO owes them an explanation,"WASHINGTON (Reuters) - Democratic presidential candidate Hillary Clinton took on the Wells Fargo & Co bogus-accounts case in a letter to the bank’s customers to be released on Tuesday, when Wells Chief Executive Officer John Stumpf will testify before a Senate committee. Clinton, who faced accusations during her party’s primary elections of representing Wall Street’s interests, said in the letter that Stumpf “owes all of you a clear explanation as to how this happened under his watch.”  Earlier this month, the Consumer Financial Protection Bureau and other regulators announced a $185 million settlement with the bank for creating 2 million phantom accounts under actual customers’ names in a bid to meet internal sales goals. In the letter sent to customers, Clinton laid out a three-prong plan to address what she called “the culture of misconduct and recklessness” in the banking system. It included “clawing back” the compensation of individual executives involved in wrongdoing and breaking up big banks that are not managed effectively. She also called for maintaining the CFPB, an agency created in the Dodd-Frank Wall Street reform law that Republican lawmakers would like to reorganize.",2016-09-20,True
Trump’s Cabinet Is Record-Breaking — In The Worst Possible Way,"Donald Trump, president-elect of the United States, has created a cabinet that has a net worth larger than the world s 70 smallest countries, and it still has open spots.In the calculation to find the net worth of Trump s staff, Trump, Vice President-elect Mike Pence, Trump s chief of staff, his Cabinet members and ambassadors were all included. According to the Boston Globe, Trump s selected cabinet s net worth reaches over $13 billion. That s five times the worth of president Obama s, and 34 times greater than George W. Bush s administration. It s also the wealthiest cabinet in the history of the U.S., which is strange when you consider Trump s promise to take the power out of the hands of Wall Street. Best part is, the number is going to get higher as Trump fills the last few open spots in the cabinet.The richest of Trump s cabinet is Betsy DeVos, worth $5.1 billion according to Forbes, and she s been appointed as secretary of education.Wilbur Ross, worth $2.5 billion, has been selected for secretary of commerce.Linda McMahon, former WWE executive and U.S. Senate candidate, has been chosen to serve as small business administrator. She is worth an estimated $1.35 billion.The list goes on, filled with all the billionaires that Trump so readily blamed for killing jobs and ruining our country during his campaign. He lied his way into office, gathering support from those who were blind with hate against Obama and the democratic party. Well, surely now they are realizing how badly Trump is going to screw our country. He s surrounding himself with the people that are corrupting our system, destroying jobs and the middle class, ruining our economy in the process. Trump s term is going to help the rich get richer, not create jobs and a booming economy.Featured image via Sara D. Davis/Getty Images",2016-12-21,False
TUCKER CARLSON: Why Brutal MS-13 Gang (Obama’s “Undocumented Children”) Is Far Greater Threat Than ISIS [VIDEO],"The notoriously violent MS-13 street gang, known for slashing victims to death with knives and machetes, is reviving its brutal brand of violence to reassert its dominance in the Washington metropolitan area   with authorities linking at least eight homicides in Virginia and Maryland in 2016 to the gang.The recent uptick in violence can be traced to a failed gang truce in El Salvador and, in part, to a surge of unaccompanied Central American children who entered the United States in 2015 to flee violence at home, according to gang analysts.There is concern over the degree to which MS-13, also known as Mara Salvatrucha, has exploited an immigration policy that over the past two years has allowed waves of migrant children to enter the United States.In one of the eight recent killings with MS-13 ties, three young men were charged in connection with the fatal shooting of a 17-year-old in Loudoun County, Virginia. They were identified as having entered the United States illegally in 2013 as unaccompanied children who later skipped immigration hearings.-Washington TimesWatch Tucker Carlson tell viewers that MS-13 is a far greater threat than ISIS: The police commissioner on Long Island s Suffolk County declared war on the MS-13 gang Thursday after the discovery of four mutilated bodies in a Central Islip parkThe slayings are  a stark reminder that we are in the midst of a war,  Timothy Sini said, standing across the street from where the bodies of four young men were found Wednesday night.  We re going to continue that war. MS-13, already blamed for six Long Island slayings, emerged as the prime suspects because of the brutality of the executions.Wednesday s discovery came six weeks after 13 alleged MS-13 gang members were indicted by the U.S. Department of Justice for murders.MS-13 was founded in Los Angeles by immigrants seeking safe haven from a civil war in their native El Salvador during the 1980s. This is a long-term war,  Sini said.  And make no mistake about it, it s a war.   UPI",2017-04-14,False
"Leaks of Manchester bomb probe 'reprehensible,' will stop: U.S. envoy","LONDON (Reuters) - The most senior U.S. diplomat in Britain condemned media leaks of an investigation into a suicide bomb which killed 22 people in Manchester, saying the U.S. government would take action to identify those responsible. “These leaks were reprehensible, deeply distressing. We unequivocally condemn them,” Lewis Lukens, U.S. charge d’affaires in London and acting ambassador to Britain, said on BBC radio on Thursday. “The United States government is launching an investigation into these leaks and will take appropriate action once we identify the source of the leaks,” he said. “We are determined to identify these leaks and to stop them.”   British Prime Minister Theresa May said on Thursday she would tell U.S. President Donald Trump that intelligence shared between their two countries had to remain secure.",2017-05-25,True
HALLOWEEN HORROR: Mom Dresses Her Son Up As Hillary Clinton: “Our 8-year-old son is with you”,"Same-Sex Marriages, 10 Years LaterDGR @DebbersGar Writer producer creative director wife of a lady mom to two master of a pup. Not necessarily in that order.The Backstory: Our 5 yo daughter had no costume. We said: How about HRC? Daughter: Nope. Son: Well someone s gotta be Hillary!",2016-10-31,False
